437.555 296.867 16.918
437.555 298.520 17.496
437.555 298.879 17.539
437.555 299.039 17.559
437.555 299.125 17.559
437.555 299.195 17.559
437.555 299.434 17.570
437.555 299.488 17.574
437.555 299.520 17.574
437.555 299.531 17.574
437.555 299.676 17.582
437.555 299.828 17.582
437.555 299.828 17.582
437.555 299.910 17.590
437.555 299.914 17.590
437.555 300.020 17.590
437.555 300.020 17.590
437.555 300.141 17.594
437.555 300.148 17.594
437.555 300.148 17.594
437.555 300.246 17.598
437.555 300.266 17.598
437.555 300.277 17.598
437.555 300.355 17.598
437.555 300.355 17.598
437.555 300.355 17.598
437.555 300.355 17.598
437.555 300.387 17.598
437.555 300.414 17.602
437.555 300.504 17.602
437.555 300.508 17.605
437.555 300.508 17.605
437.555 300.508 17.605
