Performance data spans 21:52.411465 mm:ss  from 2021/03/31 21:43:20 to 2021/03/31 22:05:12

Exclusive  % of CPU  Function (defining location)
 CPU time      Time  
       in            
 seconds.            
 4.875000  0.371507  G4Trap::DistanceToOut(CLHEP::Hep3Vector const&, CLHEP::Hep3Vector const&, bool, bool*, CLHEP::Hep3Vector*) const (cmsExp: G4Trap.cc,959:16)
 4.819000  0.367240  G4TrackingManager::ProcessOneTrack(G4Track*) (cmsExp: G4TrackingManager.cc,62:1)
 4.763000  0.362972  G4Mag_UsualEqRhs::EvaluateRhsGivenB(double const*, double const*, double*) const (cmsExp: G4Mag_UsualEqRhs.cc,49:1)
 4.732000  0.360610  G4VProcess::ResetNumberOfInteractionLengthLeft() (cmsExp: G4VProcess.cc,81:1)
 4.471000  0.340720  G4FieldTrack::LoadFromArray(double const*, int) (cmsExp: G4FieldTrack.cc,177:1)
 4.444000  0.338662  G4VParticleChange::CheckIt(G4Track const&) (cmsExp: G4VParticleChange.cc,304:1)
 4.441000  0.338434  G4Navigator::ComputeSafety(CLHEP::Hep3Vector const&, double, bool) (cmsExp: ThreeVector.icc,58:64)
 4.398000  0.335157  CLHEP::HepRandom::getTheEngine() (cmsExp: Random.cc,269:1)
 4.331000  0.330051  G4LivermorePhotoElectricModel::ComputeCrossSectionPerAtom(G4ParticleDefinition const*, double, double, double, double, double) (cmsExp: G4LivermorePhotoElectricModel.cc,213:1)
 4.286000  0.326622  G4VEnergyLossProcess::AlongStepDoIt(G4Track const&, G4Step const&) (cmsExp: G4VEnergyLossProcess.cc,1180:1)
 4.265000  0.325021  G4VCSGfaceted::Inside(CLHEP::Hep3Vector const&) const (cmsExp: G4VCSGfaceted.cc,202:1)
 4.179000  0.318467  G4Trap::DistanceToIn(CLHEP::Hep3Vector const&, CLHEP::Hep3Vector const&) const (cmsExp: G4Trap.cc,832:16)
 4.070000  0.310161  CLHEP::Hep3Vector::rotateUz(CLHEP::Hep3Vector const&) (cmsExp: ThreeVector.cc,36:28)
 4.038000  0.307722  G4Log(double) (cmsExp: G4Log.hh,190:14)
 3.993000  0.304293  G4Trap::Inside(CLHEP::Hep3Vector const&) const (cmsExp: G4Trap.cc,640:11)
 3.985000  0.303683  G4AffineTransform::G4AffineTransform(CLHEP::HepRotation const*, CLHEP::Hep3Vector const&) (cmsExp: G4AffineTransform.icc,61:14)
 3.892000  0.296596  G4VMultipleScattering::AlongStepDoIt(G4Track const&, G4Step const&) (cmsExp: G4VMultipleScattering.cc,391:1)
 3.858000  0.294005  G4ChordFinderDelegate<G4IntegrationDriver<G4TDormandPrince45<G4Mag_UsualEqRhs, 6u> > >::FindNextChord(G4FieldTrack const&, double, double, double, G4FieldTrack&, double&, double&) (cmsExp: G4ChordFinderDelegate.icc,89:10)
 3.768000  0.287147  G4InuclSpecialFunctions::G4cbrt(double) (cmsExp: G4InuclSpecialFunctions.cc,117:15)
 3.721000  0.283565  G4ParticleChangeForTransport::UpdateStepForPostStep(G4Step*) (cmsExp: G4ParticleChangeForTransport.cc,179:1)
 3.679000  0.280364  G4ParticleChangeForLoss::UpdateStepForAlongStep(G4Step*) (cmsExp: G4ParticleChangeForLoss.cc,173:1)
 3.670000  0.279678  G4Box::Inside(CLHEP::Hep3Vector const&) const (cmsExp: std_abs.h,71:30)
 3.606000  0.274801  __ieee754_log_avx (libm-2.17.so)
 3.525000  0.268628  G4TDormandPrince45<G4Mag_UsualEqRhs, 6u>::DistChord() const (cmsExp: G4TDormandPrince45.hh,354:1)
 3.489000  0.265885  __memcpy_ssse3 (libc-2.17.so)
 3.377000  0.257350  G4IonTable::FindIon(int, int, double, G4Ions::G4FloatLevelBase, int) (cmsExp: G4IonTable.cc,801:1)
 3.352000  0.255445  HepGeom::operator*(HepGeom::Transform3D const&, HepGeom::Point3D<double> const&) (cmsExp: Point3D.cc,41:20)
 3.344000  0.254835  G4PolyconeSide::Distance(CLHEP::Hep3Vector const&, bool) (cmsExp: G4PolyconeSide.cc,392:1)
 3.257000  0.248205  G4VoxelNavigation::ComputeVoxelSafety(CLHEP::Hep3Vector const&) const (cmsExp: G4VoxelNavigation.cc,404:1)
 3.226000  0.245843  G4LogicalVolume::GetMaterial() const (cmsExp: G4LogicalVolume.cc,441:10)
