  151.5600     1.4322 higgs.FTFP_BERT.1400.4 IntelXeonCPUE52650v2@2.60GHzS
    0.0104     0.0001 e-.FTFP_BERT.1.4 IntelXeonCPUE52650v2@2.60GHzS
    0.5123     0.0058 e-.FTFP_BERT.50.4 IntelXeonCPUE52650v2@2.60GHzS
    0.0159     0.0001 pi-.FTFP_BERT.1.4 IntelXeonCPUE52650v2@2.60GHzS
    0.5789     0.0059 pi-.FTFP_BERT.50.4 IntelXeonCPUE52650v2@2.60GHzS
    0.0361     0.0003 anti_proton.FTFP_BERT.1.4 IntelXeonCPUE52650v2@2.60GHzS
    0.6044     0.0058 anti_proton.FTFP_BERT.50.4 IntelXeonCPUE52650v2@2.60GHzS
    0.0108     0.0001 proton.FTFP_BERT.1.4 IntelXeonCPUE52650v2@2.60GHzS
    0.5880     0.0057 proton.FTFP_BERT.50.4 IntelXeonCPUE52650v2@2.60GHzS
