  176.0600     2.2598 higgs.FTFP_BERT.1400.4 IntelXeonCPUE52650v2@2.60GHzS
    0.0124     0.0002 e-.FTFP_BERT.1.4 IntelXeonCPUE52650v2@2.60GHzS
    0.6136     0.0084 e-.FTFP_BERT.50.4 IntelXeonCPUE52650v2@2.60GHzS
    0.0175     0.0002 pi-.FTFP_BERT.1.4 IntelXeonCPUE52650v2@2.60GHzS
    0.6573     0.0091 pi-.FTFP_BERT.50.4 IntelXeonCPUE52650v2@2.60GHzS
    0.0400     0.0005 anti_proton.FTFP_BERT.1.4 IntelXeonCPUE52650v2@2.60GHzS
    0.6848     0.0077 anti_proton.FTFP_BERT.50.4 IntelXeonCPUE52650v2@2.60GHzS
    0.0117     0.0002 proton.FTFP_BERT.1.4 IntelXeonCPUE52650v2@2.60GHzS
    0.6627     0.0098 proton.FTFP_BERT.50.4 IntelXeonCPUE52650v2@2.60GHzS
