  492.7100     4.6975 higgs.FTFP_BERT.1400.4 AMDOpteronProcessor6128HE
    0.1359     0.0018 e-.FTFP_BERT.1.4 AMDOpteronProcessor6128HE
    2.5338     0.0260 e-.FTFP_BERT.50.4 AMDOpteronProcessor6128HE
    0.1655     0.0017 pi-.FTFP_BERT.1.4 AMDOpteronProcessor6128HE
    3.0930     0.0336 pi-.FTFP_BERT.50.4 AMDOpteronProcessor6128HE
    0.3357     0.0041 anti_proton.FTFP_BERT.1.4 AMDOpteronProcessor6128HE
    3.3981     0.0384 anti_proton.FTFP_BERT.50.4 AMDOpteronProcessor6128HE
    0.1162     0.0010 proton.FTFP_BERT.1.4 AMDOpteronProcessor6128HE
    3.2467     0.0375 proton.FTFP_BERT.50.4 AMDOpteronProcessor6128HE
