  483.3800     4.4817 higgs.FTFP_BERT.1400.4 AMDOpteronProcessor6128HE
    0.1298     0.0016 e-.FTFP_BERT.1.4 AMDOpteronProcessor6128HE
    2.4057     0.0199 e-.FTFP_BERT.50.4 AMDOpteronProcessor6128HE
    0.1401     0.0013 pi-.FTFP_BERT.1.4 AMDOpteronProcessor6128HE
    2.8597     0.0321 pi-.FTFP_BERT.50.4 AMDOpteronProcessor6128HE
    0.3046     0.0034 anti_proton.FTFP_BERT.1.4 AMDOpteronProcessor6128HE
    3.0884     0.0334 anti_proton.FTFP_BERT.50.4 AMDOpteronProcessor6128HE
    0.1057     0.0010 proton.FTFP_BERT.1.4 AMDOpteronProcessor6128HE
    2.9833     0.0325 proton.FTFP_BERT.50.4 AMDOpteronProcessor6128HE
